country,country_code,indicator_name,indicator_code,year,life_expectancy
Curacao,CUW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,73.978
Cayman Islands,CYM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,75.0
Cyprus,CYP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,79.456
Czechia,CZE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,76.5243902439024
Germany,DEU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,79.1317073170732
Djibouti,DJI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,58.962
Dominica,DMA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,72.007
Denmark,DNK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,78.0951219512195
Dominican Republic,DOM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,71.054
Algeria,DZA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,73.116
East Asia & Pacific (Excluding High Income),EAP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,72.6518704363171
Early-Demographic Dividend,EAR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,66.3919300050345
East Asia & Pacific,EAS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,73.5640440034614
Europe & Central Asia (Excluding High Income),ECA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,70.2178659389806
Europe & Central Asia,ECS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,74.6398235785968
Ecuador,ECU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,74.01
"Egypt, Arab Rep.",EGY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,68.493
Euro Area,EMU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,79.8077212879617
Eritrea,ERI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,61.457
Spain,ESP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,80.8219512195122
Estonia,EST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,72.6914634146341
Ethiopia,ETH,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,55.402
European Union,EUU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,78.6721282949285
Fragile And Conflict Affected Situations,FCS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,57.5943113995222
Finland,FIN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,79.2146341463415
Fiji,FJI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,66.126
France,FRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,80.8121951219512
Faroe Islands,FRO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,79.6926829268293
"Micronesia, Fed. Sts.",FSM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,64.859
Gabon,GAB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,63.259
United Kingdom,GBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,79.2487804878049
Georgia,GEO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,70.983
Ghana,GHA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,59.975
Gibraltar,GIB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,81.103
Guinea,GIN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,54.875
"Gambia, The",GMB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,59.667
Guinea-Bissau,GNB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,54.089
Equatorial Guinea,GNQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,56.354
Greece,GRC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,79.4390243902439
Grenada,GRD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,73.93
Greenland,GRL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,68.6165853658537
Guatemala,GTM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,68.79
Guam,GUM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,76.477
Guyana,GUY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,64.848
High Income,HIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,77.5423234217224
"Hong Kong Sar, China",HKG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,82.3848780487805
Honduras,HND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,69.364
Heavily Indebted Poor Countries (Hipc),HPC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,56.5738226920515
Croatia,HRV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,75.8368292682927
Haiti,HTI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,60.74
Hungary,HUN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,73.0975609756098
Ibrd Only,IBD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,70.1501236836392
Ida & Ibrd Total,IBT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,67.6014865733253
Ida Total,IDA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,59.3120963721437
Ida Blend,IDB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,57.7016203087693
Indonesia,IDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,67.664
Ida Only,IDX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,60.1795704128967
Isle Of Man,IMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,77.971
India,IND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,65.373
Not Classified,INX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,
Ireland,IRL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,79.2414634146342
"Iran, Islamic Rep.",IRN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,72.895
Iraq,IRQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,64.029
Iceland,ISL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,81.1585365853659
Israel,ISR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,80.5536585365854
Italy,ITA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,81.2829268292683
Jamaica,JAM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,71.395
Jordan,JOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,73.225
Japan,JPN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,82.3219512195122
Kazakhstan,KAZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,65.722
Kenya,KEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,59.059
Kyrgyz Republic,KGZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,67.6951219512195
Cambodia,KHM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,64.886
Kiribati,KIR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,65.601
St. Kitts And Nevis,KNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,71.356
"Korea, Rep.",KOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,78.6682926829268
Kuwait,KWT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,76.8876829268293
Latin America & Caribbean (Excluding High Income),LAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,72.5238653235671
Lao Pdr,LAO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,61.074
Lebanon,LBN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,75.677
Liberia,LBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,57.495
Libya,LBY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,71.632
St. Lucia,LCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,72.794
Latin America & Caribbean,LCN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,72.8332266680253
Least Developed Countries: Un Classification,LDC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,59.0152207929191
Low Income,LIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,57.9403344764781
Liechtenstein,LIE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,80.9487804878049
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,72.825
Lower Middle Income,LMC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,64.1041811702886
Low & Middle Income,LMY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,67.673388627965
Lesotho,LSO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,43.182
Late-Demographic Dividend,LTE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,73.3817363374868
Lithuania,LTU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,71.0560975609756
Luxembourg,LUX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,79.2878048780488
Latvia,LVA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,70.8658536585366
"Macao Sar, China",MAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,81.7292682926829
St. Martin (French Part),MAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,77.989
Morocco,MAR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,69.157
Monaco,MCO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,84.194
Moldova,MDA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,68.423
Madagascar,MDG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,61.14
Maldives,MDV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,75.256
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,68.0590796974229
Mexico,MEX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,73.746
Marshall Islands,MHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,64.207
Middle Income,MIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,68.4385917828347
North Macedonia,MKD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,73.8951219512195
Mali,MLI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,54.305
Malta,MLT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,79.4390243902439
Myanmar,MMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,62.026
"Middle East, North Africa, Afghanistan & Pakistan (Excluding High Income)",MNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,67.3815240346302
Montenegro,MNE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,73.8390243902439
Mongolia,MNG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,65.9021951219512
Northern Mariana Islands,MNP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,77.688
Mozambique,MOZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,52.748
Mauritania,MRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,64.493
Mauritius,MUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,72.4321951219512
Malawi,MWI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,53.652
Malaysia,MYS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,74.697
North America,NAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,77.9690402937581
Namibia,NAM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,53.183
New Caledonia,NCL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,75.016
Niger,NER,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,54.223
Nigeria,NGA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,49.876
Nicaragua,NIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,70.958
Netherlands,NLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,79.6975609756098
Norway,NOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,80.3439024390244
Nepal,NPL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,65.891
Nauru,NRU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,59.409
New Zealand,NZL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,80.0487804878049
Oecd Members,OED,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,78.2501352258837
Oman,OMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,75.354
Other Small States,OSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,67.8310957913256
Pakistan,PAK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,63.624
Panama,PAN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,75.429
Peru,PER,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,72.337
Philippines,PHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,68.172
Palau,PLW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,66.633
Papua New Guinea,PNG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,62.018
Poland,POL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,75.1439024390244
Pre-Demographic Dividend,PRE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,54.9719247303041
Puerto Rico (Us),PRI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,77.561
"Korea, Dem. People'S Rep.",PRK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,69.061
Portugal,PRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,78.419512195122
Paraguay,PRY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,71.584
West Bank And Gaza,PSE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,71.831
Pacific Island Small States,PSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,67.3577049121232
Post-Demographic Dividend,PST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,78.7291498117515
French Polynesia,PYF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,80.1
Qatar,QAT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,77.323
Romania,ROU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,72.1634146341463
Russian Federation,RUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,66.7275609756098
Rwanda,RWA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,58.342
South Asia,SAS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,65.5691020177667
Saudi Arabia,SAU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,74.762
Sudan,SDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,60.4
Senegal,SEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,61.801
Singapore,SGP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,80.1414634146341
Solomon Islands,SLB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,67.968
Sierra Leone,SLE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,49.547
El Salvador,SLV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,69.612
San Marino,SMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,82.258
"Somalia, Fed. Rep.",SOM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,50.915
Serbia,SRB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,73.3853658536585
Sub-Saharan Africa (Excluding High Income),SSA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,54.4971153374699
South Sudan,SSD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,54.653
Sub-Saharan Africa,SSF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,54.5901258302239
Small States,SST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,68.2773677005452
Sao Tome And Principe,STP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,63.041
Suriname,SUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,67.643
Slovak Republic,SVK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,74.2048780487805
Slovenia,SVN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,78.0865853658537
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,80.7487804878049
Eswatini,SWZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,44.563
Sint Maarten (Dutch Part),SXM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,74.779
Seychelles,SYC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,72.2170731707317
Syrian Arab Republic,SYR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,73.04
Turks And Caicos Islands,TCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,76.197
Chad,TCD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,48.747
East Asia & Pacific (Ida & Ibrd Countries),TEA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,72.698344733116
Europe & Central Asia (Ida & Ibrd Countries),TEC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,69.6987479861711
Togo,TGO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,56.142
Thailand,THA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,73.341
Tajikistan,TJK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,66.997
Turkmenistan,TKM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,66.574
Latin America & The Caribbean (Ida & Ibrd Countries),TLA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,72.7029489273067
Timor-Leste,TLS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,61.881
"Middle East, North Africa, Afghanistan & Pakistan (Ida & Ibrd)",TMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,67.3526959987589
Tonga,TON,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,70.71
South Asia (Ida & Ibrd),TSA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,65.5691020177667
Sub-Saharan Africa (Ida & Ibrd Countries),TSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,54.5901258302239
Trinidad And Tobago,TTO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,70.437
Tunisia,TUN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,73.888
Turkiye,TUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,73.804
Tuvalu,TUV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,64.247
Tanzania,TZA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,58.512
Uganda,UGA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,56.118
Ukraine,UKR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,67.49
Upper Middle Income,UMC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,72.5738691375552
Uruguay,URY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,75.888
United States,USA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,77.6878048780488
Uzbekistan,UZB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,67.905
St. Vincent And The Grenadines,VCT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,70.434
"Venezuela, Rb",VEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,72.972
British Virgin Islands,VGB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,75.745
Virgin Islands (U.S.),VIR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,78.3243902439024
Viet Nam,VNM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,73.293
Vanuatu,VUT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,69.126
World,WLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,69.4681165505109
Samoa,WSM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,71.62
Kosovo,XKX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,73.63
"Yemen, Rep.",YEM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,65.8
South Africa,ZAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,54.22
Zambia,ZMB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,52.693
Zimbabwe,ZWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2006,47.056
Aruba,ABW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2007,73.642
Africa Eastern And Southern,AFE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2007,56.4843531784534
Afghanistan,AFG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2007,58.956
